parent,actstart,createdate,durationinhours,parentid,targcomptime,physicalpercentcomplete,istask,id,projectid,taskid,workordergroup,wopriority,fnl,remainingduration,sne,interruptible,referencestart,statusdate,schedfinish,workordernumber,name,schedstart,actfinish,targstarttime,referenceend,status
A388AWR-3C-FBC00,null,2019-03-11 20:00:14.0,1.5,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0276_BEDFORD_EAGLENA,82,43,A388AWR-3C-FBC00,84,null,null,null,1,null,2019-03-11 20:00:14.0,2019-04-15 01:30:00.0,AWRAF/0276,DET-THSA GEARBOX MAGNETIC CHIP DETC-388-274000-00007-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:56:57.0,8,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB859761001_BEDFORD_EAGLENA,82,186,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:56:57.0,2019-04-15 08:00:00.0,AWRB859761001,NRI FOR 388-TECH/CABIN/IFE/LOG/999,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:35:52.0,2.2,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/227_BEDFORD_EAGLENA,82,205,A388AWR-3C-EB000,28,null,null,null,1,null,2019-03-11 20:35:52.0,2019-04-15 02:12:00.0,AWRCAB/227,388-UD-G3U6AISLE-NTF-REM-388-UD-G3U6AISLE-NTF-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:56:52.0,4.5,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0010_BEDFORD_EAGLENA,82,119,A388AWR-3C-FBB00,36,null,null,null,1,null,2019-03-11 19:56:52.0,2019-04-15 04:30:00.0,AWRAV/0010,GVI - EWIS BTW SEAT IN U/D FWD CAB-388-200271-00002-01/270,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:02:51.0,4,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB869866001_BEDFORD_EAGLENA,82,358,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:02:51.0,2019-04-15 04:00:00.0,AWRB869866001,NRI FOR 388-TECH/CABIN/IFE/LOG/999,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:33:42.0,8.2,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/158_BEDFORD_EAGLENA,82,141,A388AWR-3C-EB000,22,null,null,null,1,null,2019-03-11 20:33:42.0,2019-04-15 08:12:00.0,AWRAV/158,388-290-LH-SEAT CABLE-REM-388-290-LH-SEAT CABLE-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:04:08.0,5.5,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0020_BEDFORD_EAGLENA,82,81,A388AWR-3C-FBD00,89,null,null,null,1,null,2019-03-11 20:04:08.0,2019-04-15 05:30:00.0,AWRENG/0020,DET - ENG #3 IPCV-388-361100-E7001-01/430,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:37:33.0,2.0166666666666666,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0387_BEDFORD_EAGLENA,82,73,A388AWR-3C-CB000,45,null,null,null,1,null,2019-03-11 19:37:33.0,2019-04-15 02:01:00.0,AWRAF/0387,JETTISON SYSTEM-388-283100-00001-01/634,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:50:25.0,2.7,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0765_BEDFORD_EAGLENA,82,72,A388AWR-3C-FBA00,17,null,null,null,1,null,2019-03-11 19:50:25.0,2019-04-15 02:42:00.0,AWRAF/0765,GVI - CENTER FUSELAGE-388-533100-00735-01/140,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:03:36.0,1.6,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0130_BEDFORD_EAGLENA,82,66,A388AWR-3C-FBD00,72,null,null,null,1,null,2019-03-11 20:03:36.0,2019-04-15 01:36:00.0,AWRENG/0130,GVI - ENG#2 RH T/R LATCHES-388-783300-E7702-01/428,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:37:20.0,7.95,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/105_BEDFORD_EAGLENA,82,29,A388AWR-3C-HB000,27,null,null,null,1,null,2019-03-11 20:37:20.0,2019-04-15 07:57:00.0,AWRAF/105,388-250-MID-2-SEAT-INSTL-388-250-MID-2-SEAT-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:57:34.0,1,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB859813001_BEDFORD_EAGLENA,82,204,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:57:34.0,2019-04-15 01:00:00.0,AWRB859813001,NRI FOR 388-TECH/CABIN/IFE/LOG/999,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:15:45.0,1.2666666666666666,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0608_BEDFORD_EAGLENA,82,40,A388AWR-3C-FBH00,26,null,null,null,1,null,2019-03-11 20:15:45.0,2019-04-15 01:16:00.0,AWRAF/0608,GVI - U3R DOOR SEAL-388-521000-00007-01/864,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:57:16.0,0.85,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0096_BEDFORD_EAGLENA,82,131,A388AWR-3C-FBB00,1,null,null,null,1,null,2019-03-11 19:57:16.0,2019-04-15 00:51:00.0,AWRCAB/0096,CLN - FWD BAR UNIT (1U1)-388-253251-01-ES/270,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAB00,null,2019-03-11 19:44:05.0,12,WORKORDER_A388AWR-3C-FAB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/229_BEDFORD_EAGLENA,82,25,A388AWR-3C-FAB00,9,null,null,null,1,null,2019-03-11 19:44:05.0,2019-04-15 12:00:00.0,AWRCAB/229,INTRODUCTION OF CREW CHANGING AREAS-MAE16154SB/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-I0000,null,2019-03-11 19:31:59.0,0,WORKORDER_A388AWR-3C-I0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-ID000_BEDFORD_EAGLENA,82,null,A388AWR-3C-ID000,0,null,null,null,0,null,2019-03-11 19:31:59.0,2019-04-15 00:00:00.0,A388AWR-3C-ID000,SERVICING 400: ENGINES AND PYLONS,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:52:11.0,2,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB861071001_BEDFORD_EAGLENA,82,45,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:52:11.0,2019-04-15 02:00:00.0,AWRB861071001,NRI FOR 388-321100-00504-01/730,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:31:04.0,35.6,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/253_BEDFORD_EAGLENA,82,62,A388AWR-3C-EB000,62,null,null,null,1,null,2019-03-11 20:31:04.0,2019-04-16 11:36:00.0,AWRAF/253,388-270-MID-2-SEAT-REM-388-270-MID-2-SEAT-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:30.0,1.6833333333333333,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0499_BEDFORD_EAGLENA,82,50,A388AWR-3C-FBC00,69,null,null,null,1,null,2019-03-11 20:00:30.0,2019-04-15 01:41:00.0,AWRAF/0499,VCK - APU FWD MOUNT CONE BOLT-388-491200-P9002-01/315,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:30:52.0,10,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1473_BEDFORD_EAGLENA,82,56,A388AWR-3C-EB000,35,null,null,null,1,null,2019-03-11 20:30:52.0,2019-04-15 10:00:00.0,AWRAF/1473,EK-CBUF-ACCESS PANELS-REM-EK-CBUF-ACCESS PANELS-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:34:38.0,1.1,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/155_BEDFORD_EAGLENA,82,168,A388AWR-3C-EB000,35,null,null,null,1,null,2019-03-11 20:34:38.0,2019-04-15 01:06:00.0,AWRCAB/155,388-290-MID-CARPET-REM-388-290-MID-CARPET-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JH000,null,2019-03-11 20:27:50.0,0.4,WORKORDER_A388AWR-3C-JH000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0580_BEDFORD_EAGLENA,82,52,A388AWR-3C-JH000,76,null,null,null,1,null,2019-03-11 20:27:50.0,2019-04-15 00:24:00.0,AWRAF/0580,FNC - PAX/CREW DOOR U2L OPERATION-388-521000-00005-01/853,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAA00,null,2019-03-11 19:42:05.0,1.8,WORKORDER_A388AWR-3C-FAA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1068_BEDFORD_EAGLENA,82,5,A388AWR-3C-FAA00,42,null,null,null,1,null,2019-03-11 19:42:05.0,2019-04-15 01:48:00.0,AWRAF/1068,INSP OF INBOARD EXTRACTION VALVE-388-SEWC380-21-0029/134,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:50:36.0,0.4666666666666667,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0770_BEDFORD_EAGLENA,82,77,A388AWR-3C-FBA00,57,null,null,null,1,null,2019-03-11 19:50:36.0,2019-04-15 00:28:00.0,AWRAF/0770,GVI - BELLY FAIRING-388-533500-00502-01/146,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAB00,null,2019-03-11 19:43:50.0,9.383333333333333,WORKORDER_A388AWR-3C-FAB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRNDT/30_BEDFORD_EAGLENA,82,17,A388AWR-3C-FAB00,9,null,null,null,1,null,2019-03-11 19:43:50.0,2019-04-15 09:23:00.0,AWRNDT/30,INSP OF CABIN PARTS NON CONFORMITY-AK53-8100,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:48.0,1.2333333333333334,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0816_BEDFORD_EAGLENA,82,59,A388AWR-3C-FBC00,0,null,null,null,1,null,2019-03-11 20:00:48.0,2019-04-15 01:14:00.0,AWRAF/0816,DVI - CONE / REAR FUSELAGE-388-535100-00512-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAF00,null,2019-03-11 19:46:48.0,3.5,WORKORDER_A388AWR-3C-FAF00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1330_BEDFORD_EAGLENA,82,10,A388AWR-3C-FAF00,11,null,null,null,1,null,2019-03-11 19:46:48.0,2019-04-15 03:30:00.0,AWRAF/1330,AGU OUT SLEEVES RH-AK21-8089,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBF00,null,2019-03-11 20:09:35.0,4.1,WORKORDER_A388AWR-3C-FBF00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0878_BEDFORD_EAGLENA,82,31,A388AWR-3C-FBF00,92,null,null,null,1,null,2019-03-11 20:09:35.0,2019-04-15 04:06:00.0,AWRAF/0878,DVI- RH OUTER WING BOTTOM SKIN-388-572100-00743-01/640,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAC00,null,2019-03-11 19:44:08.0,0.65,WORKORDER_A388AWR-3C-FAC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1076_BEDFORD_EAGLENA,82,1,A388AWR-3C-FAC00,72,null,null,null,1,null,2019-03-11 19:44:08.0,2019-04-15 00:39:00.0,AWRAF/1076,INSP OF THSA VENTILATION FAN 400HR-388-SEWC380-21-0052/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:56:20.0,0.48333333333333334,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0206_BEDFORD_EAGLENA,82,103,A388AWR-3C-FBB00,7,null,null,null,1,null,2019-03-11 19:56:20.0,2019-04-15 00:29:00.0,AWRAF/0206,DVI - UD L3 DR CAB ESCAPE FACILITIES-388-256200-00001-01/253,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JB000,null,2019-03-11 20:24:04.0,2.9333333333333336,WORKORDER_A388AWR-3C-JB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0177_BEDFORD_EAGLENA,82,23,A388AWR-3C-JB000,36,null,null,null,1,null,2019-03-11 20:24:04.0,2019-04-15 02:56:00.0,AWRAV/0177,CHK- OANS DATABASE (AMDB)-388-343800-01-ES/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:15:02.0,0.26666666666666666,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0588_BEDFORD_EAGLENA,82,20,A388AWR-3C-FBH00,88,null,null,null,1,null,2019-03-11 20:15:02.0,2019-04-15 00:16:00.0,AWRAF/0588,GVI - PAX/CREW DOORS-388-521000-00006-01/835,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:37:46.0,1.45,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0166_BEDFORD_EAGLENA,82,83,A388AWR-3C-CB000,19,null,null,null,1,null,2019-03-11 19:37:46.0,2019-04-15 01:27:00.0,AWRAV/0166,CABIN EMERGENCY LIGHT-388-335100-00003-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:37:26.0,1.5833333333333335,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0379_BEDFORD_EAGLENA,82,68,A388AWR-3C-CB000,29,null,null,null,1,null,2019-03-11 19:37:26.0,2019-04-15 01:35:00.0,AWRAF/0379,ENGINE LP FUEL SHUT OFF SYSTEM-388-282400-00002-01/430,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAE00,null,2019-03-11 19:45:45.0,44.7,WORKORDER_A388AWR-3C-FAE00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1357_BEDFORD_EAGLENA,82,22,A388AWR-3C-FAE00,49,null,null,null,1,null,2019-03-11 19:45:45.0,2019-04-16 20:42:00.0,AWRAF/1357,REINFORCE FTF 6 INTERFACE-AK57-8091/500,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAE00,null,2019-03-11 19:46:16.0,185.35,WORKORDER_A388AWR-3C-FAE00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1369_BEDFORD_EAGLENA,82,35,A388AWR-3C-FAE00,35,null,null,null,1,null,2019-03-11 19:46:16.0,2019-04-22 17:21:00.0,AWRAF/1369,IOFLE MODIFICATION-AK57-8131/500,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:48:47.0,1.5,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0689_BEDFORD_EAGLENA,82,25,A388AWR-3C-FBA00,25,null,null,null,1,null,2019-03-11 19:48:47.0,2019-04-15 01:30:00.0,AWRAF/0689,GVI - FUSELG INTRNL FR10B PARTS-388-531100-00711-01/120,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBE00,null,2019-03-11 20:07:39.0,1.8,WORKORDER_A388AWR-3C-FBE00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0869_BEDFORD_EAGLENA,82,21,A388AWR-3C-FBE00,87,null,null,null,1,null,2019-03-11 20:07:39.0,2019-04-15 01:48:00.0,AWRAF/0869,OUTER WING BOX - DET INSP.-388-572100-00721-01/540,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:35:09.0,2.15,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/184_BEDFORD_EAGLENA,82,184,A388AWR-3C-EB000,45,null,null,null,1,null,2019-03-11 20:35:09.0,2019-04-15 02:09:00.0,AWRCAB/184,388-MD-MID-CARPET-REM-388-MD-MID-CARPET-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBE00,null,2019-03-11 20:07:31.0,0.7,WORKORDER_A388AWR-3C-FBE00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0381_BEDFORD_EAGLENA,82,17,A388AWR-3C-FBE00,92,null,null,null,1,null,2019-03-11 20:07:31.0,2019-04-15 00:42:00.0,AWRAF/0381,DET - REFUEL/DEFUEL SYS-388-282500-00001-01/522,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-J0000,null,2019-03-11 19:32:07.0,0,WORKORDER_A388AWR-3C-J0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-JC000_BEDFORD_EAGLENA,82,null,A388AWR-3C-JC000,0,null,null,null,0,null,2019-03-11 19:32:07.0,2019-04-15 00:00:00.0,A388AWR-3C-JC000,TESTS Z300: REAR FUSELAGE AND STABILIZERS,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-J0000,null,2019-03-11 19:32:11.0,0,WORKORDER_A388AWR-3C-J0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-JG000_BEDFORD_EAGLENA,82,null,A388AWR-3C-JG000,0,null,null,null,0,null,2019-03-11 19:32:11.0,2019-04-15 00:00:00.0,A388AWR-3C-JG000,TESTS 700: LANDING GEARS,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:01.0,0.6,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0045_BEDFORD_EAGLENA,82,4,A388AWR-3C-CB000,29,null,null,null,1,null,2019-03-11 19:36:01.0,2019-04-15 00:36:00.0,AWRAV/0045,OPC - CAB AIR EXTRACT P/B SW-388-212100-00006-01/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:02.0,1.75,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0011_BEDFORD_EAGLENA,82,5,A388AWR-3C-CB000,9,null,null,null,1,null,2019-03-11 19:36:02.0,2019-04-15 01:45:00.0,AWRAF/0011,OPC & GVI - VENTURI AIR INLET-388-212500-00001-01/130,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:19.0,4.7,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0087_BEDFORD_EAGLENA,82,18,A388AWR-3C-CB000,2,null,null,null,1,null,2019-03-11 19:36:19.0,2019-04-15 04:42:00.0,AWRAV/0087,OPC - EEPDC LOGICS FOR RAT OPERATION-388-242000-00008-01/531,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:21.0,1.3,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0088_BEDFORD_EAGLENA,82,19,A388AWR-3C-CB000,4,null,null,null,1,null,2019-03-11 19:36:21.0,2019-04-15 01:18:00.0,AWRAV/0088,OPC - MAIN AND ESSENTIAL DC GEN-388-243000-00003-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:27.0,0.5,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0114_BEDFORD_EAGLENA,82,24,A388AWR-3C-CB000,27,null,null,null,1,null,2019-03-11 19:36:27.0,2019-04-15 00:30:00.0,AWRAF/0114,OPC - COCKPIT SEATS SAFETY HARNESS-388-251000-00003-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:43:14.0,9.2,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/37_BEDFORD_EAGLENA,82,203,A388AWR-3C-HB000,15,null,null,null,1,null,2019-03-11 20:43:14.0,2019-04-15 09:12:00.0,AWRCAB/37,388-250-MID-CARPET-INSTL-388-250-MID-CARPET-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:14:31.0,0.48333333333333334,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0212_BEDFORD_EAGLENA,82,5,A388AWR-3C-FBH00,52,null,null,null,1,null,2019-03-11 20:14:31.0,2019-04-15 00:29:00.0,AWRAF/0212,DVI - MD R1 DR CAB ESCAPE FACILITIES-388-256200-00001-01/841,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HE000,null,2019-03-11 20:18:52.0,8,WORKORDER_A388AWR-3C-HE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1032_BEDFORD_EAGLENA,82,4,A388AWR-3C-HE000,16,null,null,null,1,null,2019-03-11 20:18:52.0,2019-04-15 08:00:00.0,AWRAF/1032,LH-RIB22-32-REFDEF-A-INSTL-388-LH-RIB22-32-REFDEF-A-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:30:28.0,6,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/108_BEDFORD_EAGLENA,82,45,A388AWR-3C-EB000,56,null,null,null,1,null,2019-03-11 20:30:28.0,2019-04-15 06:00:00.0,AWRAF/108,388-250-MID-3-SEAT-REM-388-250-MID-3-SEAT-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAA00,null,2019-03-11 19:42:54.0,4.4,WORKORDER_A388AWR-3C-FAA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1346_BEDFORD_EAGLENA,82,28,A388AWR-3C-FAA00,19,null,null,null,1,null,2019-03-11 19:42:54.0,2019-04-15 04:24:00.0,AWRAF/1346,REINFORCE APU AIR BLAWR DUCTS-AK36-8033,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:05:33.0,3,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB864633001_BEDFORD_EAGLENA,82,437,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:05:33.0,2019-04-15 03:00:00.0,AWRB864633001,NRI FOR 388-TECH/CABIN/IFE/LOG/999,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:07:56.0,4,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB868499001_BEDFORD_EAGLENA,82,507,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:07:56.0,2019-04-15 04:00:00.0,AWRB868499001,NRI FOR 388-AIRCRAFT STR SURVEY,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAF00,null,2019-03-11 19:46:43.0,1,WORKORDER_A388AWR-3C-FAF00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1108_BEDFORD_EAGLENA,82,8,A388AWR-3C-FAF00,16,null,null,null,1,null,2019-03-11 19:46:43.0,2019-04-15 01:00:00.0,AWRAF/1108,INSP WING HYBRID RIBS-388-SEWC380-57-0194/PART C/RH,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 19:40:23.0,2.1166666666666667,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0104_BEDFORD_EAGLENA,82,10,A388AWR-3C-EB000,34,null,null,null,1,null,2019-03-11 19:40:23.0,2019-04-15 02:07:00.0,AWRCAB/0104,AFT GALLEY LIFT - INSP & CLN-388-253800-02-ES/250,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:55:11.0,8,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB856648001_BEDFORD_EAGLENA,82,135,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:55:11.0,2019-04-15 08:00:00.0,AWRB856648001,NRI FOR 388-533100-00503-01/230,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:20:40.0,2.7666666666666666,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0295_BEDFORD_EAGLENA,82,19,A388AWR-3C-IE000,43,null,null,null,1,null,2019-03-11 20:20:40.0,2019-04-15 02:46:00.0,AWRAF/0295,DVI - LH WING FLAPS STRUTS & ATTACH-388-275000-00008-01/560,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:46.0,1.8333333333333335,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0268_BEDFORD_EAGLENA,82,38,A388AWR-3C-CB000,4,null,null,null,1,null,2019-03-11 19:36:46.0,2019-04-15 01:50:00.0,AWRAF/0268,OPC - RH ELEVATOR ACTUATION-388-273400-00004-01/346,2019-04-15 00:00:00.0,null,null,null,WAPPR
